#log interval=0.01,world length_x=228.266,world length_y=53.4641,world length_z=54,voxel radius=1e-08,[/Surface:MinEE][3]=1e-08,[/Surface:MinD][4]=1e-08,[/Surface:MinDEE][5]=1e-08,[/Surface:MinDEED][6]=1e-08
1e-100,0,0,700,0
0.01,2,0,698,0
0.02,13,0,687,0
0.03,21,0,679,0
0.04,31,0,669,0
0.05,38,0,662,0
0.06,42,0,658,0
0.07,48,0,649,0
0.08,54,0,642,0
0.09,63,0,633,0
0.1,66,0,630,0
0.11,74,2,622,0
0.12,84,2,611,0
0.13,91,2,603,0
0.14,100,2,593,0
0.15,102,2,589,0
0.16,108,2,583,0
0.17,113,2,576,0
0.18,116,2,572,0
0.19,119,2,567,0
0.2,123,3,563,0
0.21,127,5,559,0
0.22,134,6,550,0
0.23,139,6,545,0
0.24,146,7,537,0
0.25,149,8,534,0
0.26,148,13,534,0
0.27,157,15,525,0
0.28,158,16,525,0
0.29,164,18,516,0
0.3,173,20,507,0
0.31,175,24,502,0
0.32,172,25,501,0
0.33,176,27,497,0
0.34,180,32,493,1
0.35,181,33,490,1
0.36,186,42,483,1
0.37,188,48,478,1
0.38,191,57,475,1
0.39,194,62,468,1
0.4,203,73,459,1
0.41,205,84,458,1
0.42,208,94,456,1
0.43,211,105,451,0
0.44,212,126,448,0
0.45,217,136,445,0
0.46,226,147,439,1
0.47,225,158,440,1
0.48,227,171,438,2
0.49,227,192,439,2
0.5,227,210,439,2
0.51,232,220,439,2
0.52,234,240,434,2
0.53,238,255,432,2
0.54,244,263,428,3
0.55,248,288,423,5
0.56,251,315,418,6
0.57,254,329,418,6
0.58,250,361,419,7
0.59,251,399,418,7
0.6,252,429,421,7
0.61,254,458,421,8
0.62,255,497,421,8
0.63,259,533,414,9
0.64,259,578,413,11
0.65,261,603,414,11
0.66,264,643,415,11
0.67,264,685,413,13
0.68,263,723,415,13
0.69,261,756,417,14
0.7,261,787,414,17
0.71,259,833,411,20
0.72,261,875,408,22
0.73,265,907,399,26
0.74,267,946,395,29
0.75,267,977,395,30
0.76,267,1011,390,32
0.77,269,1024,389,34
0.78,269,1052,389,36
0.79,272,1071,386,37
0.8,271,1090,384,40
0.81,275,1110,380,40
0.820000000000001,280,1132,377,40
0.830000000000001,282,1147,369,44
0.840000000000001,280,1167,369,44
0.850000000000001,280,1190,365,47
0.860000000000001,284,1208,365,44
0.870000000000001,286,1225,359,47
0.880000000000001,290,1246,355,48
0.890000000000001,294,1260,352,47
0.900000000000001,291,1282,350,48
0.910000000000001,294,1290,343,51
0.920000000000001,301,1294,337,54
0.930000000000001,302,1309,336,54
0.940000000000001,301,1316,336,55
0.950000000000001,298,1323,337,56
0.960000000000001,297,1333,339,57
0.970000000000001,300,1343,341,57
0.980000000000001,300,1357,338,58
0.990000000000001,298,1362,336,59
1,296,1372,338,59
1.01,300,1372,339,57
1.02,302,1375,337,58
1.03,302,1377,333,60
1.04,298,1382,335,61
1.05,297,1386,334,63
1.06,297,1389,336,63
1.07,299,1391,334,65
1.08,298,1387,329,69
1.09,303,1393,326,66
1.1,302,1393,324,67
1.11,301,1391,326,68
1.12,301,1390,323,69
1.13,301,1394,323,69
1.14,301,1398,320,69
1.15,302,1393,315,73
1.16,302,1395,316,73
1.17,301,1398,313,76
1.18,300,1396,313,80
1.19,301,1399,310,81
1.2,301,1402,311,79
1.21,307,1401,307,79
1.22,309,1404,303,82
1.23,312,1402,300,84
1.24,312,1398,301,85
1.25,314,1401,299,84
1.26,314,1401,295,87
1.27,313,1403,293,89
1.28,315,1403,291,90
1.29,315,1408,287,91
1.3,314,1411,283,91
1.31,316,1403,287,92
1.32,318,1406,285,92
1.33,319,1408,287,91
1.34,321,1410,287,89
1.35,321,1411,286,89
1.36,322,1410,287,90
1.37,320,1410,289,89
1.38,320,1411,289,91
1.39,319,1411,285,91
1.4,320,1410,283,92
1.41,319,1407,283,93
1.42,322,1409,284,91
1.43,323,1410,281,92
1.44,319,1406,282,93
1.45,321,1407,282,93
1.46,324,1409,279,93
1.47,323,1414,275,95
1.48,322,1412,278,93
1.49,323,1417,276,94
1.5,322,1417,275,94
1.51,324,1414,278,94
1.52,329,1414,274,93
1.53,328,1419,273,93
1.54,325,1415,278,92
1.55,326,1410,278,94
1.56,326,1410,277,95
1.57,327,1411,274,96
1.58,329,1410,270,98
1.59,329,1408,271,98
1.6,328,1412,271,98
1.61,328,1414,271,100
1.62,327,1419,272,100
1.63,326,1418,269,103
1.64,329,1419,264,105
1.65,328,1417,261,107
1.66,323,1414,262,108
1.67,324,1418,262,105
1.68,323,1419,264,104
1.69,323,1412,261,108
1.7,320,1414,262,109
1.71,320,1415,262,109
1.72,316,1411,262,111
1.73,316,1408,269,111
1.74,314,1407,271,111
1.75,314,1407,272,111
1.76,311,1411,270,114
1.77,312,1414,268,114
1.78,310,1410,271,116
1.79,310,1413,269,117
1.8,312,1412,266,115
1.81,315,1410,264,114
1.82,312,1402,268,116
1.83,312,1402,267,117
1.84,312,1394,265,121
1.85,313,1393,260,123
1.86,314,1395,256,124
1.87,312,1396,256,124
1.88,311,1392,262,122
1.89,309,1393,262,122
1.9,308,1393,263,121
1.91,310,1392,263,121
1.92,308,1388,268,119
1.93,306,1387,269,118
1.94,307,1385,270,119
1.95,308,1388,268,119
1.96,304,1389,272,118
1.97,303,1388,271,120
