#log interval=0.01,world length_x=228.266,world length_y=53.4641,world length_z=54,voxel radius=1e-08,[/Surface:MinEE][3]=1e-08,[/Surface:MinD][4]=1e-08,[/Surface:MinDEE][5]=1e-08,[/Surface:MinDEED][6]=1e-08
1e-100,0,0,700,0
0.01,9,0,691,0
0.02,14,0,685,0
0.03,16,0,682,0
0.04,24,2,674,0
0.05,32,2,666,0
0.06,37,2,660,0
0.07,44,2,653,0
0.08,54,3,643,0
0.09,61,4,636,0
0.1,66,5,630,0
0.11,80,5,615,0
0.12,85,6,608,0
0.13,92,6,600,0
0.14,104,8,588,0
0.15,110,8,581,1
0.16,113,9,578,1
0.17,121,9,568,1
0.18,127,10,562,1
0.19,129,12,559,1
0.2,133,15,554,1
0.21,136,16,551,1
0.22,141,18,545,2
0.23,145,19,540,2
0.24,149,22,535,2
0.25,154,23,529,2
0.26,163,22,519,3
0.27,165,24,517,3
0.28,168,28,513,3
0.29,170,30,512,2
0.3,172,34,510,2
0.31,171,39,509,2
0.32,172,42,506,2
0.33,178,48,500,2
0.34,182,55,496,2
0.35,187,62,492,2
0.36,192,72,486,2
0.37,194,77,484,2
0.38,201,91,477,2
0.39,205,103,471,3
0.4,209,113,470,3
0.41,211,120,466,3
0.42,215,129,462,3
0.43,216,136,462,3
0.44,221,159,456,3
0.45,224,167,451,4
0.46,224,181,450,6
0.47,224,191,451,6
0.48,226,221,451,6
0.49,235,238,441,6
0.5,235,263,442,6
0.51,238,289,440,7
0.52,243,328,437,7
0.53,246,360,434,8
0.54,246,389,430,8
0.55,248,432,427,9
0.56,250,473,425,10
0.57,251,498,424,11
0.58,256,533,420,11
0.59,260,572,414,13
0.6,262,606,413,13
0.61,264,651,411,13
0.62,267,687,406,13
0.63,271,724,403,15
0.64,271,760,404,16
0.65,274,796,401,16
0.66,274,825,401,17
0.67,274,878,397,19
0.68,276,911,395,19
0.69,280,956,389,21
0.7,280,976,386,22
0.71,279,1008,384,23
0.72,281,1041,383,25
0.73,277,1060,389,26
0.74,277,1090,386,27
0.75,277,1111,389,26
0.76,282,1142,384,27
0.77,278,1164,385,29
0.78,278,1190,385,31
0.79,279,1204,384,31
0.8,279,1219,383,31
0.81,280,1230,382,31
0.820000000000001,278,1250,381,33
0.830000000000001,281,1260,373,36
0.840000000000001,283,1268,371,38
0.850000000000001,283,1284,371,39
0.860000000000001,279,1294,374,40
0.870000000000001,279,1298,375,41
0.880000000000001,281,1306,370,44
0.890000000000001,282,1321,369,44
0.900000000000001,286,1330,362,47
0.910000000000001,287,1335,360,50
0.920000000000001,289,1342,355,53
0.930000000000001,288,1355,352,56
0.940000000000001,288,1363,348,58
0.950000000000001,290,1368,348,58
0.960000000000001,288,1373,350,58
0.970000000000001,290,1373,346,60
0.980000000000001,293,1375,341,62
0.990000000000001,293,1376,340,62
1,294,1383,340,62
1.01,295,1385,340,61
1.02,297,1388,336,62
1.03,296,1389,334,64
1.04,297,1392,329,66
1.05,296,1398,333,65
1.06,299,1407,329,66
1.07,293,1411,329,68
1.08,294,1414,329,70
1.09,288,1411,331,74
1.1,287,1408,327,77
1.11,291,1406,321,80
1.12,289,1405,321,82
1.13,288,1405,327,82
1.14,288,1401,322,85
1.15,283,1397,326,85
1.16,279,1396,333,83
1.17,280,1395,334,83
1.18,286,1396,327,85
1.19,288,1396,322,88
1.2,292,1398,317,89
1.21,295,1399,314,88
1.22,296,1394,313,91
1.23,297,1394,310,90
1.24,295,1395,308,92
1.25,294,1395,307,93
1.26,299,1392,305,92
1.27,299,1393,302,93
1.28,299,1390,300,94
1.29,296,1390,304,94
1.3,297,1395,304,93
1.31,300,1392,301,95
1.32,298,1393,305,94
1.33,303,1397,298,96
1.34,304,1399,292,99
1.35,303,1396,293,100
1.36,307,1400,288,98
1.37,314,1399,284,96
1.38,312,1397,283,98
1.39,312,1395,289,95
1.4,316,1397,289,91
1.41,318,1399,289,90
1.42,315,1401,286,91
1.43,316,1397,283,95
1.44,316,1394,287,95
1.45,317,1396,285,98
1.46,315,1402,285,97
1.47,318,1404,281,97
1.48,319,1404,279,97
1.49,320,1404,275,100
1.5,322,1405,276,99
1.51,321,1405,278,97
1.52,321,1406,277,98
1.53,324,1408,274,99
1.54,323,1409,273,101
1.55,323,1405,269,106
1.56,322,1405,269,106
1.57,321,1406,272,105
1.58,322,1412,270,106
1.59,321,1413,273,104
1.6,321,1419,273,104
1.61,320,1419,271,105
1.62,321,1415,268,106
1.63,321,1413,266,108
1.64,321,1415,271,105
1.65,320,1413,270,107
1.66,322,1408,271,106
1.67,321,1407,272,105
1.68,320,1406,273,106
1.69,321,1408,272,106
1.7,317,1402,274,107
1.71,312,1404,275,106
1.72,319,1402,267,111
1.73,317,1407,268,111
1.74,317,1405,268,112
1.75,313,1409,270,111
1.76,311,1401,268,115
1.77,313,1400,264,117
1.78,311,1397,265,117
1.79,313,1397,264,117
1.8,310,1394,266,118
1.81,308,1393,267,120
1.82,310,1388,268,120
1.83,309,1389,266,121
1.84,305,1389,270,121
1.85,306,1390,270,121
1.86,304,1387,274,120
1.87,302,1388,274,119
1.88,298,1389,277,119
1.89,300,1390,275,120
1.9,302,1391,275,119
1.91,301,1392,275,120
1.92,301,1385,273,123
1.93,298,1384,273,125
1.94,296,1382,281,123
1.95,298,1382,277,123
1.96,300,1389,274,122
1.97,301,1394,273,122
1.98,300,1396,273,121
1.99,300,1392,272,123
2,297,1387,276,122
2.01,296,1381,276,125
2.02,292,1378,277,124
2.03,289,1378,280,122
2.04,291,1378,280,124
2.05,292,1379,280,123
2.06,293,1376,281,123
2.07,293,1376,279,124
2.08,291,1377,282,123
2.09,293,1377,279,124
2.1,293,1377,275,127
2.11,293,1370,274,129
2.12,292,1369,278,127
2.13,293,1370,280,126
2.14,292,1366,281,126
2.15,295,1368,280,124
2.16,293,1367,278,124
2.17,292,1363,276,128
2.18,294,1360,270,133
2.19,294,1359,269,134
2.2,295,1357,267,135
2.21,300,1359,267,132
2.22,299,1358,265,133
2.23,303,1356,258,137
2.24,302,1356,260,136
2.25,306,1363,257,136
2.26,308,1362,252,137
2.27,309,1361,250,139
2.28,308,1362,250,139
2.29,310,1363,251,139
2.29999999999999,308,1365,252,139
2.30999999999999,310,1365,250,140
2.31999999999999,311,1365,247,141
2.32999999999999,309,1363,242,144
2.33999999999999,307,1365,245,143
2.34999999999999,311,1365,243,142
2.35999999999999,309,1365,244,143
2.36999999999999,309,1363,244,144
2.37999999999999,307,1359,245,145
2.38999999999999,304,1359,244,147
2.39999999999999,301,1359,246,146
2.40999999999999,301,1356,248,146
2.41999999999999,300,1356,255,141
2.42999999999999,301,1355,251,143
2.43999999999999,301,1356,252,143
2.44999999999999,303,1356,253,143
2.45999999999999,302,1358,254,143
2.46999999999999,304,1361,253,142
2.47999999999999,305,1361,253,142
2.48999999999999,305,1362,252,142
