#log interval=0.01,world length_x=228.266,world length_y=53.4641,world length_z=54,voxel radius=1e-08,[/Surface:MinEE][3]=1e-08,[/Surface:MinD][4]=1e-08,[/Surface:MinDEE][5]=1e-08,[/Surface:MinDEED][6]=1e-08
1e-100,0,0,700,0
0.01,6,0,694,0
0.02,11,0,689,0
0.03,15,0,684,0
0.04,24,0,675,0
0.05,31,0,668,0
0.06,39,0,660,0
0.07,44,0,655,0
0.08,46,4,653,0
0.09,53,4,646,0
0.1,59,4,640,0
0.11,61,4,638,0
0.12,65,5,634,0
0.13,68,6,630,0
0.14,74,7,624,0
0.15,78,9,619,0
0.16,81,10,615,0
0.17,80,10,614,0
0.18,84,10,609,0
0.19,90,14,602,0
0.2,96,18,596,0
0.21,101,23,591,0
0.22,106,26,586,0
0.23,110,29,581,0
0.24,115,31,576,0
0.25,122,35,568,0
0.26,129,38,561,0
0.27,141,41,549,0
0.28,146,47,542,0
0.29,153,52,531,0
0.3,158,56,526,0
0.31,162,62,522,0
0.32,164,71,518,0
0.33,169,82,512,1
0.34,171,89,508,1
0.35,174,102,505,1
0.36,178,109,502,2
0.37,182,121,496,4
0.38,186,131,492,4
0.39,189,142,491,4
0.4,191,156,489,4
0.41,193,167,487,4
0.42,200,184,479,5
0.43,203,197,475,6
0.44,205,213,468,8
0.45,206,233,468,9
0.46,209,249,468,9
0.47,214,271,462,11
0.48,216,292,461,10
0.49,217,315,462,10
0.5,224,349,452,11
0.51,223,378,449,12
0.52,223,408,445,13
0.53,223,429,445,14
0.54,224,458,446,13
0.55,226,488,448,14
0.56,227,515,444,15
0.57,229,549,440,16
0.58,231,584,436,16
0.59,231,612,438,16
0.6,238,633,439,18
0.61,239,677,437,19
0.62,237,711,437,19
0.63,241,746,431,20
0.64,240,798,427,22
0.65,241,830,426,21
0.66,242,858,423,21
0.67,243,894,420,22
0.68,246,929,422,22
0.69,249,960,422,22
0.7,250,978,419,25
0.71,258,997,409,30
0.72,261,1028,404,31
0.73,259,1045,401,34
0.74,263,1057,397,36
0.75,266,1075,392,39
0.76,267,1101,389,41
0.77,268,1134,384,43
0.78,272,1146,381,45
0.79,274,1163,378,45
0.8,271,1176,377,50
0.81,270,1183,371,56
0.820000000000001,274,1200,368,56
0.830000000000001,276,1219,364,57
0.840000000000001,279,1226,361,56
0.850000000000001,279,1241,357,60
0.860000000000001,283,1260,355,59
0.870000000000001,282,1268,355,59
0.880000000000001,282,1278,352,61
0.890000000000001,287,1281,345,64
0.900000000000001,286,1294,345,64
0.910000000000001,287,1311,343,64
0.920000000000001,292,1319,337,67
0.930000000000001,293,1324,332,70
0.940000000000001,295,1330,331,71
0.950000000000001,294,1334,330,71
0.960000000000001,295,1332,327,72
0.970000000000001,296,1332,327,72
0.980000000000001,293,1337,327,73
0.990000000000001,296,1340,324,74
1,298,1347,321,75
1.01,299,1350,317,78
1.02,300,1355,319,78
1.03,302,1364,313,79
1.04,303,1369,313,79
1.05,301,1370,313,79
1.06,302,1368,312,81
1.07,302,1376,312,81
1.08,307,1379,312,77
1.09,305,1381,310,79
1.1,304,1381,310,81
1.11,306,1382,305,82
1.12,306,1385,306,82
1.13,306,1386,305,83
1.14,303,1384,308,84
1.15,302,1388,307,83
1.16,303,1389,305,85
1.17,304,1387,302,87
1.18,306,1383,296,92
1.19,304,1385,297,92
1.2,304,1386,294,92
1.21,305,1385,298,91
1.22,303,1386,300,91
1.23,302,1392,300,91
1.24,305,1392,300,91
1.25,307,1393,297,91
1.26,310,1396,297,90
1.27,312,1395,297,90
1.28,314,1394,293,92
1.29,314,1393,290,95
1.3,314,1398,291,94
1.31,313,1398,291,95
1.32,314,1400,289,95
1.33,313,1398,291,94
1.34,314,1399,289,95
1.35,316,1399,282,99
1.36,314,1398,283,99
1.37,311,1400,286,98
1.38,310,1398,285,101
1.39,313,1398,283,102
1.4,313,1403,282,103
1.41,316,1409,279,102
1.42,318,1407,274,104
1.43,319,1404,275,104
1.44,318,1406,275,104
1.45,316,1407,276,104
1.46,314,1403,277,104
1.47,312,1399,285,100
1.48,313,1400,280,102
1.49,315,1405,279,102
1.5,311,1400,281,102
1.51,308,1398,283,103
1.52,310,1391,279,107
1.53,311,1391,278,109
1.54,312,1393,277,109
1.55,313,1391,274,110
1.56,318,1394,271,110
1.57,319,1398,270,108
1.58,318,1399,274,104
1.59,315,1399,277,104
1.6,313,1397,278,105
1.61,315,1395,280,102
1.62,313,1398,280,103
1.63,317,1401,276,105
1.64,318,1401,278,104
1.65,318,1401,277,103
1.66,317,1400,274,105
1.67,316,1401,275,104
1.68,315,1400,279,103
1.69,317,1398,276,104
1.7,317,1393,271,105
1.71,318,1391,272,104
1.72,318,1391,270,105
1.73,319,1386,268,107
1.74,321,1390,268,105
1.75,319,1387,273,105
1.76,317,1387,270,108
1.77,319,1388,265,111
1.78,318,1387,268,110
1.79,320,1384,267,111
1.8,323,1383,262,112
1.81,323,1383,262,113
1.82,328,1386,255,115
1.83,327,1384,257,113
1.84,327,1385,256,112
1.85,325,1388,259,112
1.86,325,1383,258,115
1.87,326,1381,254,118
1.88,324,1381,255,116
1.89,324,1382,253,116
1.9,323,1383,256,116
1.91,320,1381,260,116
1.92,318,1380,262,115
1.93,318,1384,264,114
1.94,319,1382,264,115
1.95,320,1382,262,115
1.96,319,1385,261,114
1.97,322,1387,259,114
1.98,321,1384,261,113
1.99,319,1379,262,115
2,318,1381,264,114
2.01,320,1382,260,116
2.02,318,1378,261,117
2.03,314,1377,263,117
2.04,316,1373,266,116
2.05,317,1373,264,118
2.06,316,1372,267,117
2.07,317,1372,260,121
2.08,314,1371,261,122
2.09,316,1376,261,122
2.1,318,1381,262,119
2.11,318,1380,259,121
2.12,317,1387,259,120
2.13,319,1388,261,116
2.14,322,1389,262,115
2.15,321,1390,263,115
2.16,318,1388,259,119
2.17,318,1385,257,121
2.18,316,1382,259,121
2.19,318,1379,253,125
2.2,318,1377,253,126
2.21,317,1381,252,128
2.22,318,1379,251,127
2.23,317,1381,251,126
2.24,315,1380,252,126
2.25,313,1381,253,127
2.26,313,1380,255,127
2.27,311,1379,259,127
2.28,309,1381,262,126
2.29,306,1383,266,126
2.29999999999999,306,1378,264,129
2.30999999999999,306,1378,262,130
2.31999999999999,308,1376,257,133
2.32999999999999,307,1377,258,132
2.33999999999999,308,1379,261,130
2.34999999999999,312,1382,257,130
2.35999999999999,313,1386,253,130
2.36999999999999,314,1380,253,130
2.37999999999999,311,1378,256,130
2.38999999999999,312,1375,254,132
2.39999999999999,314,1373,253,132
2.40999999999999,307,1373,253,132
2.41999999999999,311,1379,253,131
2.42999999999999,312,1380,253,131
2.43999999999999,313,1381,253,129
2.44999999999999,311,1379,260,124
2.45999999999999,312,1379,260,124
2.46999999999999,313,1379,261,123
2.47999999999999,313,1384,260,124
2.48999999999999,318,1382,259,122
2.49999999999999,316,1384,261,122
2.50999999999999,320,1385,258,120
2.51999999999999,318,1385,256,121
2.52999999999999,317,1383,258,121
2.53999999999999,317,1382,258,122
2.54999999999999,315,1384,257,123
2.55999999999999,313,1384,262,121
2.56999999999999,316,1382,259,122
2.57999999999999,316,1388,258,120
2.58999999999999,316,1382,264,118
2.59999999999999,314,1383,267,117
2.60999999999999,315,1390,265,116
2.61999999999999,310,1385,266,119
2.62999999999999,307,1384,270,118
2.63999999999999,310,1388,269,118
2.64999999999999,308,1388,270,117
2.65999999999999,307,1389,272,116
2.66999999999999,310,1394,267,117
2.67999999999999,311,1392,264,119
2.68999999999999,311,1389,265,119
2.69999999999999,311,1390,265,120
2.70999999999999,312,1393,264,120
2.71999999999999,318,1392,257,120
2.72999999999999,316,1396,256,119
2.73999999999999,316,1398,257,121
2.74999999999999,312,1391,262,121
2.75999999999999,309,1387,264,122
2.76999999999998,319,1384,261,119
2.77999999999998,320,1383,260,120
2.78999999999998,316,1389,262,120
2.79999999999998,316,1386,260,122
2.80999999999998,315,1388,260,122
2.81999999999998,317,1389,257,123
2.82999999999998,318,1386,257,120
2.83999999999998,317,1383,260,119
2.84999999999998,315,1379,262,119
2.85999999999998,314,1380,262,119
2.86999999999998,312,1379,263,121
2.87999999999998,310,1383,263,121
2.88999999999998,307,1382,265,122
2.89999999999998,306,1380,269,121
2.90999999999998,307,1384,270,118
2.91999999999998,306,1383,275,117
2.92999999999998,306,1383,271,118
