#log interval=0.01,world length_x=228.266,world length_y=53.4641,world length_z=54,voxel radius=1e-08,[/Surface:MinEE][3]=1e-08,[/Surface:MinD][4]=1e-08,[/Surface:MinDEE][5]=1e-08,[/Surface:MinDEED][6]=1e-08
1e-100,0,0,700,0
0.01,9,0,691,0
0.02,16,0,684,0
0.03,25,0,674,0
0.04,32,1,667,0
0.05,36,1,663,0
0.06,48,1,651,0
0.07,54,1,644,0
0.08,59,2,639,0
0.09,67,2,629,0
0.1,70,2,626,0
0.11,75,3,620,0
0.12,78,5,617,0
0.13,78,5,614,0
0.14,84,5,607,0
0.15,90,5,601,0
0.16,93,5,598,0
0.17,104,10,587,0
0.18,108,10,582,0
0.19,118,10,572,0
0.2,119,12,568,0
0.21,126,15,561,0
0.22,130,17,556,0
0.23,134,20,552,0
0.24,137,19,549,0
0.25,140,23,544,0
0.26,145,23,539,0
0.27,144,28,537,0
0.28,148,30,533,0
0.29,153,34,528,0
0.3,157,38,525,0
0.31,161,45,520,0
0.32,166,53,514,0
0.33,171,55,509,0
0.34,174,60,503,2
0.35,178,68,501,2
0.36,186,77,493,2
0.37,193,84,486,2
0.38,194,92,486,2
0.39,196,109,482,2
0.4,201,121,477,2
0.41,208,134,470,2
0.42,215,149,462,2
0.43,218,159,457,3
0.44,223,176,450,3
0.45,226,187,452,3
0.46,228,207,450,4
0.47,227,229,450,4
0.48,232,250,446,4
0.49,232,275,446,4
0.5,238,296,438,6
0.51,239,329,433,6
0.52,235,351,433,8
0.53,239,386,431,8
0.54,245,415,422,9
0.55,253,436,421,9
0.56,251,479,424,9
0.57,248,504,427,10
0.58,255,542,420,10
0.59,262,575,409,11
0.6,267,607,408,11
0.61,266,648,408,12
0.62,269,687,406,12
0.63,275,724,402,12
0.64,276,765,399,14
0.65,280,795,398,15
0.66,282,832,394,16
0.67,284,874,393,18
0.68,281,906,391,19
0.69,287,937,387,21
0.7,292,961,382,22
0.71,292,998,380,22
0.72,290,1033,381,22
0.73,289,1062,384,22
0.74,284,1092,387,24
0.75,284,1106,386,28
0.76,284,1123,386,28
0.77,286,1159,385,28
0.78,290,1180,380,28
0.79,289,1211,379,29
0.8,288,1230,377,29
0.81,290,1241,376,30
0.820000000000001,295,1255,370,32
0.830000000000001,294,1268,368,32
0.840000000000001,295,1279,364,35
0.850000000000001,300,1295,360,34
0.860000000000001,298,1299,362,34
0.870000000000001,297,1311,360,36
0.880000000000001,297,1325,356,37
0.890000000000001,305,1332,349,38
0.900000000000001,304,1342,345,43
0.910000000000001,307,1348,344,43
0.920000000000001,307,1352,341,45
0.930000000000001,309,1355,336,48
0.940000000000001,308,1366,338,47
0.950000000000001,308,1378,340,47
0.960000000000001,307,1385,343,47
0.970000000000001,305,1389,344,46
0.980000000000001,308,1391,341,46
0.990000000000001,309,1395,343,45
1,309,1399,341,46
1.01,314,1405,336,46
1.02,317,1414,333,46
1.03,314,1423,333,47
1.04,315,1426,335,48
1.05,318,1429,330,48
1.06,318,1428,327,51
1.07,318,1425,324,54
1.08,317,1426,321,54
1.09,315,1427,323,55
1.1,314,1426,321,57
1.11,316,1424,317,61
1.12,317,1423,316,61
1.13,319,1423,314,62
1.14,321,1419,314,63
1.15,324,1424,312,63
1.16,323,1424,311,64
1.17,323,1424,310,65
1.18,326,1428,308,64
1.19,327,1430,304,68
1.2,327,1429,301,70
1.21,326,1432,300,72
1.22,329,1434,299,72
1.23,328,1434,297,74
1.24,327,1439,295,74
1.25,328,1444,294,76
1.26,328,1448,294,75
1.27,328,1446,291,76
1.28,325,1443,293,78
1.29,327,1438,295,78
1.3,327,1438,291,80
1.31,325,1443,293,78
1.32,324,1443,292,78
1.33,322,1440,298,77
1.34,318,1437,300,78
1.35,321,1439,296,79
1.36,324,1438,292,82
1.37,328,1436,287,82
1.38,329,1434,283,86
1.39,328,1435,281,87
1.4,330,1434,277,89
1.41,331,1437,274,90
1.42,327,1436,274,90
1.43,325,1434,276,91
1.44,323,1432,274,93
1.45,324,1433,274,94
1.46,322,1429,282,91
1.47,323,1429,279,93
1.48,321,1426,285,92
1.49,320,1428,285,92
1.5,319,1425,285,93
1.51,319,1431,286,92
1.52,323,1432,280,93
1.53,321,1429,278,95
1.54,322,1427,281,93
1.55,322,1426,281,93
1.56,322,1420,283,94
1.57,323,1419,280,95
1.58,322,1420,280,95
1.59,322,1422,277,97
1.6,322,1422,278,96
1.61,323,1418,275,97
1.62,322,1415,282,94
1.63,321,1415,281,94
1.64,321,1416,279,94
1.65,320,1416,279,93
1.66,318,1413,282,93
1.67,316,1407,287,92
1.68,317,1411,288,91
1.69,317,1409,289,92
1.7,317,1409,284,94
1.71,319,1409,284,93
1.72,321,1408,285,91
1.73,322,1410,283,91
1.74,324,1408,282,91
1.75,321,1405,282,92
1.76,323,1406,283,92
1.77,324,1406,283,93
1.78,323,1401,281,95
1.79,322,1401,279,96
1.8,323,1404,277,96
1.81,320,1402,275,97
1.82,325,1399,270,99
1.83,325,1391,270,103
1.84,326,1392,268,104
1.85,321,1393,270,105
1.86,320,1399,267,106
1.87,326,1400,264,105
1.88,328,1396,264,105
1.89,328,1398,263,105
1.9,329,1399,262,105
1.91,329,1399,263,105
1.92,324,1396,266,107
1.93,325,1395,266,108
1.94,322,1397,267,108
1.95,321,1395,267,107
1.96,318,1394,273,106
1.97,315,1397,273,106
1.98,317,1399,272,107
1.99,319,1400,270,108
2,320,1405,272,107
2.01,320,1407,270,109
2.02,320,1411,266,110
2.03,316,1409,269,111
2.04,315,1406,265,114
2.05,317,1406,261,115
2.06,318,1409,263,115
2.07,316,1404,263,116
2.08,316,1401,265,117
2.09,318,1398,262,120
2.1,319,1402,259,121
2.11,317,1400,260,121
2.12,322,1404,255,121
2.13,323,1403,254,121
2.14,323,1409,256,119
2.15,326,1409,253,119
2.16,331,1406,245,123
2.17,332,1406,248,120
2.18,334,1408,246,120
2.19,334,1410,246,118
2.2,335,1408,245,120
2.21,338,1405,238,124
2.22,337,1403,236,126
2.23,334,1405,239,125
2.24,332,1402,238,127
2.25,330,1403,244,123
2.26,327,1403,245,124
2.27,323,1401,246,126
2.28,326,1403,243,127
2.29,323,1403,247,124
2.29999999999999,327,1400,248,123
2.30999999999999,327,1403,246,124
2.31999999999999,324,1399,249,124
2.32999999999999,325,1401,248,125
2.33999999999999,324,1396,247,128
2.34999999999999,321,1392,248,130
2.35999999999999,322,1392,248,130
2.36999999999999,323,1394,245,130
2.37999999999999,319,1394,249,129
2.38999999999999,319,1396,247,131
2.39999999999999,321,1397,244,131
2.40999999999999,321,1396,242,133
2.41999999999999,322,1398,243,132
2.42999999999999,322,1398,243,134
2.43999999999999,323,1397,236,137
2.44999999999999,321,1397,237,136
2.45999999999999,321,1396,238,136
2.46999999999999,323,1394,238,135
2.47999999999999,323,1395,243,131
2.48999999999999,325,1399,241,130
