#log interval=0.01,world length_x=228.266,world length_y=53.4641,world length_z=54,voxel radius=1e-08,[/Surface:MinEE][3]=1e-08,[/Surface:MinD][4]=1e-08,[/Surface:MinDEE][5]=1e-08,[/Surface:MinDEED][6]=1e-08
1e-100,0,0,700,0
0.01,8,0,692,0
0.02,16,0,684,0
0.03,21,0,678,0
0.04,25,1,674,0
0.05,32,1,667,0
0.06,39,1,660,0
0.07,49,1,650,0
0.08,61,3,638,0
0.09,69,3,630,0
0.1,75,3,623,0
0.11,77,4,621,0
0.12,77,4,619,0
0.13,83,4,612,0
0.14,90,4,605,0
0.15,93,7,601,0
0.16,98,9,594,0
0.17,105,10,587,0
0.18,108,11,584,0
0.19,113,12,579,0
0.2,119,14,572,0
0.21,122,15,569,0
0.22,124,17,565,0
0.23,129,22,559,0
0.24,132,23,554,0
0.25,137,26,548,0
0.26,145,33,538,0
0.27,152,36,528,0
0.28,154,40,523,0
0.29,157,45,519,0
0.3,162,49,514,0
0.31,170,59,506,0
0.32,174,64,498,0
0.33,183,70,491,0
0.34,184,79,491,0
0.35,187,83,488,0
0.36,199,88,479,0
0.37,199,93,476,1
0.38,201,104,473,1
0.39,201,116,474,1
0.4,212,141,464,1
0.41,215,154,462,1
0.42,220,170,457,1
0.43,218,181,457,1
0.44,217,191,457,1
0.45,220,210,452,2
0.46,223,225,452,2
0.47,225,244,448,3
0.48,230,261,444,3
0.49,229,283,446,4
0.5,231,302,442,5
0.51,236,328,439,5
0.52,233,359,440,5
0.53,236,395,437,6
0.54,240,423,438,7
0.55,242,453,438,7
0.56,242,486,434,8
0.57,242,532,437,8
0.58,240,558,439,9
0.59,245,592,432,13
0.6,248,624,427,15
0.61,254,652,421,16
0.62,258,695,418,16
0.63,256,736,423,16
0.64,258,775,419,17
0.65,258,816,419,19
0.66,261,848,415,20
0.67,263,881,408,20
0.68,266,909,406,20
0.69,266,946,404,23
0.7,264,977,403,24
0.71,265,1009,397,27
0.72,269,1045,396,28
0.73,274,1072,394,28
0.74,273,1097,393,30
0.75,276,1127,389,30
0.76,278,1151,386,28
0.77,280,1172,382,29
0.78,280,1189,377,32
0.79,284,1207,372,33
0.8,282,1220,371,35
0.81,282,1231,371,36
0.820000000000001,280,1251,373,37
0.830000000000001,282,1271,367,41
0.840000000000001,284,1279,361,43
0.850000000000001,286,1285,363,43
0.860000000000001,288,1302,360,45
0.870000000000001,285,1309,361,45
0.880000000000001,285,1321,363,45
0.890000000000001,289,1327,358,48
0.900000000000001,292,1334,356,49
0.910000000000001,296,1340,350,49
0.920000000000001,298,1348,345,52
0.930000000000001,300,1360,343,52
0.940000000000001,303,1370,338,52
0.950000000000001,303,1372,341,52
0.960000000000001,302,1383,342,50
0.970000000000001,305,1386,338,53
0.980000000000001,302,1389,339,54
0.990000000000001,300,1399,339,54
1,299,1403,339,55
1.01,300,1405,335,58
1.02,298,1404,335,60
1.03,301,1400,333,62
1.04,305,1408,333,61
1.05,305,1410,328,63
1.06,306,1407,326,65
1.07,301,1403,327,67
1.08,301,1404,325,68
1.09,298,1407,330,67
1.1,299,1412,327,67
1.11,301,1414,325,67
1.12,305,1411,320,69
1.13,308,1411,314,71
1.14,308,1406,315,73
1.15,311,1407,312,74
1.16,312,1408,313,74
1.17,313,1409,308,76
1.18,317,1412,304,76
1.19,317,1411,303,78
1.2,317,1408,299,80
1.21,320,1408,296,81
1.22,319,1410,300,79
1.23,317,1410,299,80
1.24,321,1408,298,79
1.25,320,1412,299,76
1.26,321,1415,299,76
1.27,325,1418,294,76
1.28,328,1414,289,79
1.29,327,1413,287,80
1.3,327,1411,289,80
1.31,328,1414,289,81
1.32,327,1415,289,80
1.33,324,1415,292,80
1.34,328,1416,285,83
1.35,327,1415,288,83
1.36,325,1418,290,82
1.37,328,1416,288,82
1.38,328,1415,287,82
1.39,328,1418,285,82
1.4,327,1420,281,82
1.41,329,1418,281,82
1.42,331,1421,278,84
1.43,331,1419,282,83
1.44,329,1417,285,83
1.45,329,1416,281,86
1.46,330,1422,280,86
1.47,333,1422,278,86
1.48,335,1423,275,87
1.49,335,1427,273,87
1.5,332,1428,274,88
1.51,333,1426,274,87
1.52,334,1425,270,88
1.53,336,1423,267,90
1.54,340,1423,263,90
1.55,338,1422,263,90
1.56,336,1420,270,89
1.57,339,1423,269,89
1.58,341,1427,267,89
1.59,341,1430,263,90
1.6,341,1428,268,89
1.61,341,1431,270,87
1.62,341,1432,268,89
1.63,339,1425,269,90
1.64,338,1427,270,90
1.65,338,1429,272,89
1.66,338,1431,270,89
1.67,341,1434,271,88
1.68,339,1430,267,91
1.69,340,1433,266,90
1.7,337,1427,266,93
1.71,336,1427,266,93
1.72,336,1420,269,93
1.73,330,1413,271,96
1.74,332,1418,267,98
1.75,329,1418,267,100
1.76,329,1416,264,104
1.77,334,1417,258,105
1.78,338,1417,251,107
1.79,338,1415,250,109
1.8,337,1415,251,108
1.81,330,1411,256,109
1.82,327,1406,263,107
1.83,328,1405,261,106
1.84,327,1403,261,106
1.85,330,1403,258,107
1.86,333,1412,255,106
1.87,332,1412,257,107
1.88,327,1407,263,106
1.89,329,1407,262,106
1.9,330,1408,258,109
1.91,332,1406,258,109
1.92,330,1403,260,108
1.93,330,1407,259,108
1.94,329,1411,261,106
1.95,330,1410,259,109
1.96,330,1410,257,111
1.97,330,1414,257,112
1.98,329,1414,255,112
1.99,333,1417,253,111
2,336,1417,248,113
2.01,334,1415,248,114
2.02,334,1415,251,112
2.03,335,1417,250,113
2.04,339,1417,241,117
2.05,334,1419,248,115
2.06,333,1423,247,115
2.07,328,1417,246,118
2.08,323,1412,253,117
2.09,321,1411,254,119
2.1,322,1406,250,122
2.11,321,1403,251,123
2.12,322,1400,246,126
2.13,329,1403,243,123
2.14,330,1403,242,124
2.15,330,1404,242,123
2.16,327,1402,246,125
2.17,322,1400,249,125
2.18,324,1398,249,124
2.19,322,1401,248,126
2.2,322,1403,249,126
2.21,321,1402,249,127
2.22,320,1402,249,127
2.23,318,1399,251,128
2.24,319,1394,250,130
2.25,321,1391,244,134
2.26,322,1391,241,135
2.27,322,1391,240,135
2.28,323,1392,238,136
2.29,320,1394,239,135
2.29999999999999,319,1392,240,135
2.30999999999999,318,1387,241,137
2.31999999999999,316,1385,242,138
2.32999999999999,316,1385,242,136
2.33999999999999,316,1385,243,137
2.34999999999999,318,1384,243,138
2.35999999999999,318,1385,242,138
2.36999999999999,320,1385,240,139
2.37999999999999,320,1385,236,140
2.38999999999999,319,1383,236,141
2.39999999999999,321,1385,233,142
2.40999999999999,322,1386,232,142
2.41999999999999,318,1382,237,141
2.42999999999999,320,1379,236,142
2.43999999999999,319,1376,236,142
2.44999999999999,323,1375,231,143
2.45999999999999,316,1372,234,143
2.46999999999999,317,1368,232,144
2.47999999999999,316,1369,236,143
2.48999999999999,316,1369,235,144
2.49999999999999,318,1372,235,144
2.50999999999999,316,1369,236,144
2.51999999999999,318,1370,233,144
2.52999999999999,315,1371,236,142
2.53999999999999,315,1369,234,144
2.54999999999999,316,1365,239,142
2.55999999999999,313,1363,242,141
2.56999999999999,312,1361,241,142
2.57999999999999,311,1361,245,140
2.58999999999999,313,1365,242,140
2.59999999999999,310,1369,246,137
2.60999999999999,311,1367,248,138
2.61999999999999,312,1369,245,140
2.62999999999999,308,1368,250,139
2.63999999999999,307,1369,250,139
2.64999999999999,309,1366,246,142
2.65999999999999,302,1366,253,140
2.66999999999999,303,1367,251,140
2.67999999999999,300,1360,251,142
2.68999999999999,303,1358,251,141
2.69999999999999,303,1359,254,139
2.70999999999999,305,1358,250,140
2.71999999999999,306,1361,250,139
2.72999999999999,303,1365,253,136
