#log interval=0.01,world length_x=228.266,world length_y=53.4641,world length_z=54,voxel radius=1e-08,[/Surface:MinEE][3]=1e-08,[/Surface:MinD][4]=1e-08,[/Surface:MinDEE][5]=1e-08,[/Surface:MinDEED][6]=1e-08
1e-100,0,0,700,0
0.01,11,0,689,0
0.02,22,0,677,0
0.03,28,0,671,0
0.04,36,0,663,0
0.05,44,1,655,0
0.06,51,1,648,0
0.07,57,2,642,0
0.08,62,3,636,0
0.09,65,3,633,0
0.1,70,4,628,0
0.11,81,6,617,0
0.12,86,8,611,0
0.13,89,8,607,0
0.14,94,8,599,0
0.15,99,8,593,0
0.16,103,8,587,0
0.17,108,10,582,0
0.18,118,13,572,0
0.19,125,16,565,0
0.2,126,18,562,0
0.21,132,21,556,0
0.22,137,21,549,0
0.23,141,23,544,0
0.24,145,28,539,0
0.25,153,35,530,0
0.26,163,35,520,0
0.27,169,38,513,0
0.28,173,44,509,0
0.29,177,45,505,0
0.3,181,49,499,0
0.31,185,59,496,0
0.32,190,72,491,0
0.33,194,81,488,0
0.34,195,88,487,0
0.35,202,94,480,0
0.36,209,101,473,0
0.37,211,111,470,0
0.38,211,129,468,0
0.39,211,138,467,1
0.4,213,148,464,1
0.41,215,164,462,1
0.42,218,183,459,1
0.43,217,207,456,1
0.44,219,233,456,1
0.45,228,247,449,2
0.46,230,263,448,2
0.47,229,280,450,2
0.48,232,308,446,2
0.49,232,345,448,3
0.5,233,383,447,3
0.51,233,406,448,4
0.52,232,439,447,5
0.53,238,469,446,5
0.54,240,504,442,6
0.55,249,537,434,6
0.56,255,580,428,8
0.57,257,611,426,8
0.58,257,646,424,9
0.59,258,681,425,10
0.6,260,719,422,10
0.61,262,769,415,13
0.62,261,801,414,14
0.63,263,826,411,17
0.64,262,856,411,17
0.65,266,889,407,19
0.66,270,927,404,21
0.67,271,970,399,23
0.68,273,995,392,28
0.69,275,1016,389,28
0.7,277,1039,388,31
0.71,275,1064,383,36
0.72,275,1091,380,38
0.73,280,1116,378,37
0.74,279,1141,373,42
0.75,281,1160,373,44
0.76,282,1181,372,44
0.77,282,1206,369,45
0.78,283,1226,368,45
0.79,284,1239,364,47
0.8,289,1251,359,48
0.81,287,1267,359,48
0.820000000000001,289,1279,356,51
0.830000000000001,291,1291,350,52
0.840000000000001,296,1295,347,54
0.850000000000001,295,1299,347,56
0.860000000000001,299,1320,341,57
0.870000000000001,302,1328,336,59
0.880000000000001,307,1336,332,57
0.890000000000001,309,1343,327,59
0.900000000000001,307,1351,329,58
0.910000000000001,307,1359,327,59
0.920000000000001,304,1360,325,60
0.930000000000001,303,1361,327,60
0.940000000000001,303,1365,327,59
0.950000000000001,303,1363,328,60
0.960000000000001,301,1363,331,61
0.970000000000001,300,1369,331,61
0.980000000000001,303,1369,328,64
0.990000000000001,302,1374,325,68
1,305,1376,323,70
1.01,307,1382,321,69
1.02,306,1384,322,69
1.03,304,1391,323,70
1.04,306,1391,319,71
1.05,308,1389,319,71
1.06,310,1395,317,71
1.07,313,1397,313,73
1.08,312,1397,312,75
1.09,312,1396,310,76
1.1,311,1399,308,76
1.11,312,1397,310,76
1.12,316,1406,307,76
1.13,315,1406,308,76
1.14,314,1410,308,77
1.15,314,1415,305,80
